"image_link","surrounding_text","href"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/04/120/68/Johnson-scaled.jpg?tl=1&ve=1","WASHINGTON, DC - APRIL 10: U.S. Speaker of the House Mike Johnson (R-LA) holds a press conference following a House GOP caucus meeting at the U.S Capitol on April 10, 2024 in Washington, DC. The Republicans in the House of Representatives held a closed door meeting as they prepare to deliver the Articles of Impeachment of Homeland Security Secretary Alejandro Mayorkas to the Senate. (Photo by Samuel Corum/Getty Images) - Fox News 56˚ Princeton president vows not to cave to Trump, yet acknowledges antisemitism on campus
Netanyahu slams Carney's reply to anti-Israel agitator who said there's a 'genocide' in Gaza
Princeton student says anti-Israel protesters called her ‘inbred swine’ and told her to 'go back to Europe’
Liberal, pro-Israel comedian says there's a double standard for celebrities who back the Jewish state","https://www.foxnews.com/media/speaker-mike-johnson-says-hes-no-big-fan-rumored-idea-raise-top-tax-rate"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/trump-princeton.jpg?tl=1&ve=1","Princeton president vows not to cave to Trump, yet acknowledges antisemitism on campus - Fox News 56˚ Princeton president vows not to cave to Trump, yet acknowledges antisemitism on campus","https://www.foxnews.com/media/princeton-president-vows-not-cave-trump-acknowledges-antisemitism-campus"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/bibi-netanyahu-mark-carney.jpg?tl=1&ve=1","Israeli Prime Minister Benjamin Netanyahu slammed Canadian Prime Minister Mark Carney&apos;s response to an anti-Israel agitator at a rally. - Fox News 56˚ Princeton student says anti-Israel protesters called her ‘inbred swine’ and told her to 'go back to Europe’","https://www.foxnews.com/world/netanyahu-slams-carneys-reply-anti-israel-agitator-who-said-theres-genocide-gaza"
"https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/092c2a70-9648-4ff2-b94e-51a15ad84485/3af456aa-24d0-40e5-9735-d8515721ba69/1280x720/match/120/68/image.jpg?tl=1&ve=1","Princeton senior Danielle Shapiro joins &lsquo;Fox &amp; Friends&rsquo; to discuss how anti-Israel protesters disrupted a campus lecture by a former Israeli prime minister, shouting anti-Semitic chants and targeting students. - Fox News 56˚ Liberal, pro-Israel comedian says there's a double standard for celebrities who back the Jewish state","https://www.foxnews.com/media/princeton-student-says-anti-israel-protesters-called-her-inbred-swine-told-her-go-back-europe"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/daniel-ryan-photographed.png?tl=1&ve=1","Daniel-Ryan Spaulding attends a screening of uncensored footage from the October 7th massacre in Israel by Hamas terrorists at United Nations on November 20, 2023 in New York City. - Fox News 56˚","https://www.foxnews.com/media/liberal-pro-israel-comedian-says-theres-double-standard-celebrities-who-back-jewish-state"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/10/343/193/gettyimages-1078504972.jpg?tl=1&ve=1","SCOOP: Arizona to begin removing as many as 50K noncitizens from voter rolls following lawsuit - Fox News 56˚ SCOOP: Arizona to begin removing as many as 50K noncitizens from voter rolls following lawsuit","https://www.foxnews.com/politics/scoop-arizona-begin-removing-many-50k-non-citizens-from-voter-rolls-following-lawsuit"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/military-at-border.jpg?tl=1&ve=1","TIJUANA, MEXICO - MARCH 25: United States Marine Corps troops patrol, weld and install concertina wire along the US-Mexico Tijuana-San Diego beach border area as seen from Playas de Tijuana, Baja California, Mexico, as the Defense Department deployed active-duty troops to the border to work alongside the US border patrol and enforce the border wall on Tuesday, March 25, 2025. (Photo by Carlos Moreno/Anadolu via Getty Images) - Fox News 56˚ Trump administration ends temporary protected status for thousands of Afghans amid deportation push","https://www.foxnews.com/politics/trump-orders-military-control-federal-lands-southern-border"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/afghan-evacuee-in-mass.jpg?tl=1&ve=1","Afghani evacuees Israr, 26, and his wife Sayeda, 23, (pouring in honey) make a morning smoothie of fruit, nuts and milk, an American concept her and her husband Israr have been trying for a few weeks instead of tea, at their new apartment in Charlestown, Massachusetts on February 21, 2022. - In a storied corner of Boston, one of America&apos;s newest families is finding its feet months after fleeing Afghanistan: Israr and Sayeda are starting work, studying a new language and setting up home to welcome their first-born child.
But like many of the tens of thousands of Afghans evacuated after Kabul&apos;s fall to the Taliban, the young couple -- who asked to be identified by first names only -- are also taking steps to ensure the rug doesn&apos;t get pulled out from under their new life.
Though he worked as a US Army interpreter, Israr and his wife are in the United States on what is known as humanitarian parole, a &quot;tenuous legal status,&quot; according to resettlement organizations, that offers only two years residence.
After an arduous, months-long journey that took them from Kabul via Qatar to an army base in Texas, the pair settled early this year in Boston&apos;s Charlestown neighborhood where they were taken under the wing of a couple they now call their second &quot;mama and papa.&quot; (Photo by Joseph Prezioso / AFP) (Photo by JOSEPH PREZIOSO/AFP via Getty Images) - Fox News 56˚ SECRETARY RUBIO: Why making America safer means revoking visas when threats arise","https://www.foxnews.com/politics/trump-administration-ends-temporary-protected-status-thousands-afghans-amid-deportation-push"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/120/68/marco-rubio.gif?tl=1&ve=1","U.S. Secretary of State Marco Rubio gives a joint news conference with Dominican Republic President Luis Abinader at the National Palace in Santo Domingo, Dominican Republic, Thursday, Feb. 6, 2025. - Fox News 56˚ Red Sox Defeat White Sox
Aimee Lou Wood Decries SNL Impression
EXTRA: Our Unedited Conversation With Trey Gowdy
Powering The Great American Comeback","https://www.foxnews.com/opinion/secretary-rubio-why-making-america-safer-means-revoking-visas-when-threats-arise"
"https://a57.foxnews.com/static-radio.foxnews.com/radio.foxnews.com/content/uploads/2024/05/343/193/fox-sports-update-logo-700x394solidBG.png?tl=1&ve=1","Red Sox Defeat White Sox - Fox News 56˚ Red Sox Defeat White Sox","https://radio.foxnews.com/2025/04/13/red-sox-defeat-white-sox/"
"https://a57.foxnews.com/static-radio.foxnews.com/radio.foxnews.com/content/uploads/2024/05/120/68/TMZ-Minute-3000x3000-1-scaled.jpg?tl=1&ve=1","Aimee Lou Wood Decries SNL Impression - Fox News 56˚ EXTRA: Our Unedited Conversation With Trey Gowdy","https://radio.foxnews.com/2025/04/13/aimee-lou-wood-decries-snl-impression/"
"https://a57.foxnews.com/static-radio.foxnews.com/radio.foxnews.com/content/uploads/2022/04/120/68/FOX_NEWS_RUNDOWN_EXTRA_COVER_1G-1.png?tl=1&ve=1","EXTRA: Our Unedited Conversation With Trey Gowdy - Fox News 56˚ Powering The Great American Comeback","https://radio.foxnews.com/2025/04/13/extra-our-unedited-conversation-with-trey-gowdy/"
"https://a57.foxnews.com/static-radio.foxnews.com/radio.foxnews.com/content/uploads/2021/02/120/68/HEADER_BANNER_JASON_IN_THE_HOUSE_JASON_CHAFFETZ.png?tl=1&ve=1","Powering The Great American Comeback - Fox News 56˚","https://radio.foxnews.com/2025/04/13/powering-the-great-american-comeback/"
"https://pix.pub/t.png?l=foxnews-pix-fox-news-reach-and-frequency-062d298b-c587-4c31-a1b7-81d0d182403b&t=603976.1886621037","Video Latest Breaking News Today from Fox News
8:15 PM
U.S.
Politics
World
Opinion
More
Expand / Collapse search
Log In
Watch TV
TRENDING
TRUMP'S FIRST 100 DAYS
NASDAQ +1.11%
IN CUSTODY
BREAKING
Suspect arrested in governor's mansion attack, faces terrorism and attempted murder charges
WATCH: Gov Shapiro delivers emotional remarks during press conference on arson attack
'MIKE' DROP
Speaker Johnson makes position clear on possible tax hike on some Americans
3 min read
'TRIBAL FURY'
Sparks fly on set as Maher gets in heated clash with columnist over Trump dinner
4 min read
BENEFIT OF 'HINES'IGHT
Viral video of Trump allegedly snubbing actress Cheryl Hines does not show full picture
4 min read
'MASTERS' CLASS
BREAKING
McIlroy overcomes sudden-death playoff to win green jacket, complete Grand Slam
1 min read
'CHECK ON YOUR PEOPLE'
SPORTS
College football star's death sends shock waves through sports world
3 min read
TARMAC TRAP
Hundreds of passengers spend the night on grounded planes sitting on the tarmac
3 min read
'DUMB' AND DUMBER
Pete Hegseth unloads on Democrats — then doubles down with receipts
3 min read
THE PURGE
EXCLUSIVE
Swing state to remove as many as 50K noncitizens from voter rolls following lawsuit
3 min read
'SINCERELY YOURS'
They swore they’d never forget each other — now look who just reunited
4 min read






Irving, TX
88˚
Today
93˚
64˚
Mon
86˚
65˚
Tue
79˚
57˚
Wed
85˚
56˚
Sponsored by
OUTKICK
OPINION: Thanks for 'squishy' support Collins, but more is needed to make girls' sports trans-free
FOX NATION
Watch new episodes of ‘Martin Scorsese Presents: The Saints’ exclusively on FOX Nation
COMMERCE
Upgrade to Microsoft 11 for just $10 and save up to 94% on other software deals
DEALS
The Sephora Savings Event is your chance to save up to 30% on must-have products
WATCH LIVE: Commentary on the week’s biggest stories on ‘Life, Liberty & Levin’
Dem mocked for how she tries to hide at the White House: 'This is what my 2 year old does
4 min read
Daughter of German-American dissident mutilated by Iran calls on Trump to nix nuke talks
5 min read
ENTERTAINMENT
'White Lotus' star tears into 'SNL' over 'mean' parody mocking her
4 min read
Video
WATCH
Say goodbye to this travel ritual — airports quietly make the switch
White House releases results of Trump's physical exam, noting scar from bullet wound
2 min read
‘Willow’ star and ‘Upstairs, Downstairs’ co-creator Jean Marsh dead at 90
4 min read
Scorsese tells gripping tale of gang leader who became Christian icon
3 min read
PLAY NOW! Crosswords, Word Search, Crazy Crystals, Stack & Match and 5 Across!
SPORTS
Astros fan rips foul ball out of Angels star Mike Trout's glove in bizarre scene
3 min read
Fans slam raging anti-Trump punk band for starting a fire as city still recovers from disaster
3 min read
Online retail giant under fire for allegedly skirting blue state law involving minors
5 min read
ENTERTAINMENT
Brooke Shields and Elizabeth Hurley sizzle in bikinis at 59 years old
12 min read
Trump admin reportedly secures release of American missionary held in Tunisia
2 min read
Easter gets canceled at school — and parents call the reason a ‘lesson in hate’
4 min read
THE FIRST 100 DAYS: President Trump’s historic return to the White House
Political cartoons of the day
Beautify your yard with these products from the Home Depot and Lowe's Spring sales
5 min read
TRAVEL
Forgotten pages hint at King Arthur twist — and they were hiding in plain sight
5 min read
Test yourself on screen stars, garden greatness and our Founding Fathers
Get ready for warmer weather with these sunglasses
6 min read
Trump vows nobody getting 'off the hook' for 'unfair' trade balances, tariff barriers
4 min read
Jeff Bezos' fiancée unveils spacesuits for women-only flight that she designed herself
4 min read
SPORTS
Dave Portnoy waves Israel flag as Holocaust-denier gets choked out at UFC 314
3 min read
Declassified document fuels growing speculation of extraterrestrials among us
5 min read
The silent money drain hitting millions — and most don’t even know it
8 min read
Popular American travel spot closed after hiker's death, huge spike in rescue operations
3 min read
City rocked by Dem bribery scandal prepares for vote that could reset the narrative
5 min read
Trump says America’s getting ripped off, and these foreign car prices prove his point
5 min read
FOOD
'Bubbling' teriyaki sauce recalled by FDA due to swelling bottles
3 min read
HEALTH
AI transforms patient care and reduces burnout, physician says
4 min read
Blue city’s latest art piece? A 45-foot nude that’s raising eyebrows
5 min read
OPINION
Marco Rubio shares the hard truth about what it takes to make America safer
4 min read
ANTISEMITISM EXPOSED
Freed hostage calls on Trump to act as 'modern Moses' to save brother from 'lunatics'
Nicky Katt, 'Dazed and Confused' and 'Boston Public' star, dead at 54
4 min read
Violent Florida rip current leaves teen dead, 2 others injured
SPORTS
Fans hold their breath as serious crash shakes the track during Bristol showdown
2 min read
ENTERTAINMENT
'Boy Meets World' stars reveal their least favorite episode of the series
4 min read
Lizzo wears shirt on 'SNL' criticizing Donald Trump's tariffs
EXCLUSIVE
A distinct shift in how Trump's White House is observing Holy Week
5 min read
SPORTS
Golfer's dream of winning Masters is all but over after getting hit with penalty
3 min read
ENTERTAINMENT
Country star gives kids normal childhood before 'strange circumstances' take over
4 min read
White House trade chief says Trump has no plans to speak with Xi Jinping about tariff war
3 min read
Driven by deep faith, woman's pay-what-you-can restaurant nourishes hundreds in her state
4 min read
Your sandwich could hurt your credit score? Hidden dangers of 'buy now, pay later' apps
3 min read
From steel to soul? Scientists unveil a robot that doesn’t just think like us — it feels like us
6 min read
KITCHEN CABINET: Delicious recipes, surprising power foods & juicy secrets to eating better
VACATION MODE: Discover your next getaway, travel hacks & expert recommendations
PICTURE OF HEALTH: Doctors on call for you, tips to staying fit & key warning signs
FUN FACTS: Every number spelled out shares a letter with its neighboring number
12 min read
Games Hub
See All Games
5 Across
DownWords
Crazy Crystals
SWAP
Word Search
Stack & Match
FEATURES & FACES
Best BBQ spots in the American South
Heavy alcohol could DAMAGE brain
Val Kilmer's cause of death revealed
Rare albino squirrel SPOTTED
Airport's strict 'QUIET POLICY'
Singer DROPS nearly 200 pounds
Drug cuts STEALTH cholesterol
Coffee creamer HEALTH RISKS
OutKick
Ludvig Aberg Cost Himself Over $700K With Blowup On Final Two Masters Holes
Shaq's UFC 314 Clash with Influencer Adin Ross Sparks Legal Threat
White House Doc: Winning Golf Tournaments Helping Trump Stay In Tip-Top Shape
Britney Spears Had An Interesting Weekend Of Nudity & Lingerie
Digital Originals
Left-leaning protestors share their visions of an 'ideal America' at anti-Trump rally
Americans grade DOGE and Elon Musk's efforts within the first 100 days of the Trump administration
WATCH: Protesters rail against 'malignant presence' Elon Musk during 'Tesla Takedown' demonstrations
A night with Dallas PD as they navigate ICE and Trump immigration policy on the front lines
Economy
Warren demands SEC investigate Trump for insider trading, accuses him of unleashing 'chaos' with tariffs
SNL compares Trump to Jesus in Easter sketch mocking economy and faith: 'Donald Jesus Trump'
BROADCAST BIAS: Networks go full negative spin over tariff turbulence, steer clear of good economic news
WH slams Dems' 'partisan games' after Trump-foe Schiff calls for insider trading investigation over tariffs
Fox News Flash
Speaker Mike Johnson says he's no 'big fan' of rumored idea to raise top tax rate
Pete Hegseth says Hakeem Jeffries' 'dumb effing individuals' jab is evidence of how far Dems 'have fallen'
Freed Israeli hostage calls on Trump to act as 'modern Moses' to save brother from Hamas 'lunatics'
Agriculture secretary doesn't expect egg prices to significantly increase after Trump tariff announcement
Elections
Trump admin secures release of American missionary held in Tunisia for 13 months: report
SCOOP: Arizona to begin removing as many as 50K noncitizens from voter rolls following lawsuit
Stephen A. Smith pressed on possible presidential run, being 'disgusted' with both parties
'Fed up': Embattled blue city's future hangs in the balance ahead of mayoral special election
Personal Freedoms
5 mobile privacy terms you need to know to protect yourself
Hackers find a way around built-in Windows protections
SCOOP: Republicans demand RFK Jr reverse Biden-era 'public health crisis' on guns
Can't find your Android phone? Here's what to do to track it down
World
Trump admin secures release of American missionary held in Tunisia for 13 months: report
Daughter of German-American dissident whose body was mutilated by Iran calls on Trump to nix nuke talks
More than 30 Ukrainians killed by Russian ballistics in Palm Sunday strike
Pope Francis makes appearance after Palm Sunday mass at the Vatican
Opinion
DAVID MARCUS: Sorry Stephen A. Smith, Democrats don’t let outsiders win their primaries
SEN TAMMY DUCKWORTH: Why Trump's pattern of purging our highest-performing military officers is dangerous
The hope, joy and sorrow of Palm Sunday is a gift to all of us
DAVID MARCUS: Sorry Dems, literally nobody believes married women can’t get IDs
Health
Artificial intelligence transforms patient care and reduces burnout, physician says
Creatine may not build more muscle after all, study suggests
Alabama woman has pig kidney removed after a record 130 days
Diabetes and weight-loss drug ‘changed my life,’ says senator: ‘I feel a decade younger’
Crime
'Doomsday mom' Lori Vallow's Arizona murder conspiracy trial: Wildest moments in court so far
'Slender Man' stabber to be released as state warns of 'red flags'
Wisconsin teen charged in shooting death of mother, stepfather found decomposed in their home
NTSB finds tour helicopter that crashed into Hudson River was not equipped with any flight recorders
America Together
Federal dietary guidelines will soon change for Americans, HHS and USDA announce
Trump friend and informal faith adviser: 'God is giving America another chance'
American-made products you can shop for this holiday season for loved ones
'I'm an author and I'm grateful for democracy, including our First Amendment rights'
Military
SEN TAMMY DUCKWORTH: Why Trump's pattern of purging our highest-performing military officers is dangerous
Trump orders military to take control of federal land at southern border
Navy deploys another Houthi-fighting warship to new US southern border mission
3 senators lead effort to ban Chinese-owned GNC from military installations over spying concerns
Entertainment
‘Willow’ star and ‘Upstairs, Downstairs’ co-creator Jean Marsh dead at 90
'White Lotus' star slams 'SNL' over 'mean' parody
‘Boy Meets World’ stars declare the ‘worst’ and most ‘idiotic’ episode of the series
Katy Perry, Lauren Sanchez show off Blue Origin flight suits that bring ‘spice to space’
Sports
Kyren Lacy led deputies on police chase before dying of 'self-inflicted gunshot wound,' officials say
Rory McIlroy beats Justin Rose in Masters playoff to win green jacket, complete Grand Slam
Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon'
2025 NBA Playoff Picture, Bracket, Standings: Clippers beat Warriors in OT, avoid play-in
U.S.
Pennsylvania police arrest suspect after governor’s mansion set on fire while Gov Josh Shapiro, family slept
'Doomsday mom' Lori Vallow's Arizona murder conspiracy trial: Wildest moments in court so far
Arizona recreation area closed after hiker death and nearly 3 dozen rescues in just 2 days
Viral CIA file about aliens attacking soldiers takes off with UFO intrigue
Family
Trump champions Jesus' 'miraculous Resurrection' in Palm Sunday message vowing to 'defend the Christian faith'
Rare Eleanor Roosevelt letter and pricey gold watch among lost luggage items noted in report
19-year-old 'tradwife' influencer goes viral for being a stay-at-home wife, defying societal norms
'The King of Kings' proves there's 'clearly an audience' for faith-based movies: expert
Personal Finance
March inflation drops to lowest point in more than 3 years
Tax expert shares last-minute filing tips to minimize headaches and maximize your return
How should you handle your 401(k) or IRA during market volatility?
How to prepare your wallet as tariffs take effect
Technology
5 mobile privacy terms you need to know to protect yourself
AI humanoid robot learns to mimic human emotions and behavior
Hackers find a way around built-in Windows protections
Fox News AI Newsletter: White House record-keeping revamp
Movies
‘Willow’ star and ‘Upstairs, Downstairs’ co-creator Jean Marsh dead at 90
'The Breakfast Club' cast reunites for the first time in 40 years, leaving one star 'very emotional'
'Psycho' actress Vera Miles put family before fame, stepped away from stardom on her terms: author
American Culture Quiz: Test yourself on screen stars, garden greatness and our Founding Fathers
Business
White House trade chief says Trump has no plans to speak with Xi Jinping about tariff war
300 Delta passengers left stranded on tarmac overnight after storms divert planes to airport without customs
Xi Jinping goes on Asia trade blitz as tariff war rages
Sticker shock: Why US cars are frozen out of the European market
Faith & Values
Gen Z leads rise in church attendance in UK: Poll
Trump champions Jesus' 'miraculous Resurrection' in Palm Sunday message vowing to 'defend the Christian faith'
Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists
The hope, joy and sorrow of Palm Sunday is a gift to all of us
Autos
Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon'
Navarro brushes off feud with Elon Musk: ‘Boys will be boys’
2025 INDYCAR odds: Alex Palou favored to win Grand Prix of Long Beach
2025 NASCAR odds: Kyle Larson new favorite to win Food City 500 at Bristol
Travel + Outdoors
Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists
Experts shocked by ancient King Arthur manuscript found tucked inside book: 'Survived the centuries'
FAA investigating upstate New York plane crash with 6 people on board
NTSB finds tour helicopter that crashed into Hudson River was not equipped with any flight recorders
Music
Katy Perry, Lauren Sanchez show off Blue Origin flight suits that bring ‘spice to space’
Green Day's Coachella set sparks fire at festival, concertgoers express outrage over pyrotechnics use
Luke Combs says he's giving kids a normal childhood before 'very strange circumstances' take over
Mick Jagger engaged to 37-year-old Melanie Hamrick, but she says 'maybe' to marriage
Food + Drink
'Bubbling' teriyaki sauce recalled after shelf-stable bottles began to swell: FDA
One tasty food 'represents home' and family to former NFL player
Best BBQ spots in the American South as new museum debuts
Coffee creamer health risks: What to know, what to choose instead
FOX Weather
Easter week severe storms threaten millions in Ohio Valley, Northeast on Monday
Florida rip current leaves teen dead, 2 others injured
Fatal plane crash in muddy New York field prompts investigation by FAA, NTSB
Turkey Track Fire in Colorado forces campers inside national forest to flee for safety
Full Episodes
Video
Sunday Morning Futures w/ Maria Bartiromo - Sunday, April 13
#MediaBuzz - Sunday, April 13
Video
My View with Lara Trump - Saturday, April 12
Video
Life, Liberty & Levin - Saturday, April 12
Video
Latest Wires
Intellectually disabled teen shot by Idaho police dies after being removed from life support
Conservative leader Friedrich Merz secures German government coalition after months of political drift
Federal judge rules White House's Associated Press ban unconstitutional for 'viewpoint discrimination'
At least 18 dead, 120 injured in roof collapse at Dominican Republic nightclub
Media
Former Democratic rep hits Whitmer for 'cringey' photo in the Oval Office
Cory Booker insists there's 'enough smoke' to investigate Trump on insider trading with tariff reversal
Peter Navarro laughs off Elon Musk 'moron' remark, tells NBC host 'everything is fine'
Speaker Mike Johnson says he's no 'big fan' of rumored idea to raise top tax rate
Antisemitism Exposed
Princeton president vows not to cave to Trump, yet acknowledges antisemitism on campus
Netanyahu slams Carney's reply to anti-Israel agitator who said there's a 'genocide' in Gaza
Princeton student says anti-Israel protesters called her ‘inbred swine’ and told her to 'go back to Europe’
Liberal, pro-Israel comedian says there's a double standard for celebrities who back the Jewish state
Immigration
SCOOP: Arizona to begin removing as many as 50K noncitizens from voter rolls following lawsuit
Trump orders military to take control of federal land at southern border
Trump administration ends temporary protected status for thousands of Afghans amid deportation push
SECRETARY RUBIO: Why making America safer means revoking visas when threats arise
Fox News Podcasts
Red Sox Defeat White Sox
Aimee Lou Wood Decries SNL Impression
EXTRA: Our Unedited Conversation With Trey Gowdy
Powering The Great American Comeback
U.S.
Crime
Immigration
Terror
True Crime
Bryan Kohberger
Karen Read
Politics
Trump's First 100 Days
Senate
House
Judiciary
Foreign Policy
Fox News Polls
Elections
World
U.N.
Conflicts
Terrorism
Disasters
Global Economy
Environment
Religion
Scandals
Opinion
Media
FOX Nation Coverage
Entertainment
Exclusives
Country Music
Royal Families
Gene Hackman
Blake Lively
Diddy
Game Shows
Hot Videos
Sports
NFL
College Football
MLB
NASCAR
INDYCAR
NBA
NHL
Golf
Tennis
Soccer
UFC
WWE
Lifestyle
MAHA
Health
Travel
Food & Drink
Games & Quizzes
Deals
FOX Business
Personal Finance
Economy
Markets
Watchlist
Lifestyle
Real Estate
Tech
Science & Tech
Air & Space
Security
Innovation
Video Games
Military Tech
Planet Earth
Wild Nature
Games
Daily Crossword Puzzle
Downwords
Crazy Crystals Match 3 Game
Word Swap
Word Search
Mini Crossword Puzzle
Stack and Match Block Puzzle
5 Across the Letter Word Game
Watch Live
FOX News Shows
Programming Schedule
On Air Personalities
Full Episodes
Show Clips
News Clips
About
Contact Us
Careers
Fox Around the World
Advertise With Us
Media Relations
Corporate Information
Compliance
Apps & Products
FOX News Go
FOX Weather
FOX Nation
FOX Noticias
FOX News Shop
FOX News Radio
Outkick
Newsletters
Podcasts
Facebook
Twitter
Instagram
Youtube
Flipboard
LinkedIn
Slack
RSS
Newsletters
Spotify
iHeartRadio
Fox News
Updated Terms of Use
New Privacy Policy
Your Privacy Choices
Closed Caption Policy
Help
Contact Us
Accessibility Statement
This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",""
